AUC,ACC,NLL,RMSE,ECE,Brier,REL,RES,n_events,kc_id,dataset,model,level,seed
0.5671665060377572,0.9692044482463644,0.26429081026454776,0.20250337476636265,0.056448260046560825,0.04100761679176593,0.01677612201441202,0.0016441852744037157,1169,143,xes3g5m,simplekt,full,42
0.8311907440141411,0.9030520646319569,0.49953944170948694,0.29674700134072596,0.08817946000268798,0.08805878280471283,0.01676565233886091,0.00781267918654409,557,159,xes3g5m,simplekt,full,42
0.5371959942775393,0.6822660098522167,0.7641981720879844,0.4862816946291983,0.15972490261396016,0.23646988653144488,0.035632055975019256,0.004342111871669109,1624,0,xes3g5m,simplekt,t500,42
0.6479536618841185,0.7222891566265061,0.6665197206625347,0.44995583142560175,0.14787960086166524,0.20246025023390454,0.03205456455541193,0.009409455719832384,1660,1,xes3g5m,simplekt,t500,42
0.5746947685369164,0.5788621934520105,1.0516788432637179,0.558472180731454,0.27885618947805846,0.3118911766509458,0.12315018462770168,0.0029435279956019187,8033,10,xes3g5m,simplekt,t500,42
0.6228034646061815,0.7779605263157895,0.9110464739214233,0.4435756109016449,0.17569805929394394,0.19675932258676745,0.03531392095912943,0.012376994626441297,608,100,xes3g5m,simplekt,t500,42
0.5956702243071086,0.5969337289812068,0.8543534066024661,0.5263183979203077,0.22703216617668764,0.2770110559893993,0.08147496643198125,0.00604498791040221,2022,101,xes3g5m,simplekt,t500,42
0.5734540437015028,0.6409395973154363,0.7601178225620532,0.4963019489258421,0.24298392649639636,0.24631562450758918,0.10278381051840728,0.003453594029550556,6854,102,xes3g5m,simplekt,t500,42
0.6539295392953929,0.7096114519427403,0.6949538021523516,0.4582592943067706,0.16555994600705148,0.2100015808185394,0.04721074304627768,0.022452758567191977,489,103,xes3g5m,simplekt,t500,42
0.6053120960122478,0.7897476519180717,0.8001207862716524,0.41977033289654236,0.15321628607935905,0.176207132380074,0.035593169083323765,0.0024633924584381824,8837,104,xes3g5m,simplekt,t500,42
0.6222364855227499,0.7149187592319055,0.7638615384965143,0.4575882233940511,0.1588577659012395,0.20938698218892401,0.038092337580949834,0.012030175212441633,677,105,xes3g5m,simplekt,t500,42
0.6319780050842951,0.8540951446787641,0.45079137985956375,0.3410566621948763,0.10925628346543295,0.11631964682750998,0.03399054327994832,0.0014062031051569532,8156,106,xes3g5m,simplekt,t500,42
0.5347966195133872,0.6165966386554622,0.8975231780861185,0.5224657378455587,0.2316144131218913,0.2729704472225041,0.08210039312147545,0.0039705886314496145,952,107,xes3g5m,simplekt,t500,42
0.5694815372765543,0.7521532070118553,0.686611010535855,0.43973466004810097,0.16698408390576813,0.19336657124761894,0.04962246357507086,0.0012339918714931964,9869,108,xes3g5m,simplekt,t500,42
0.5929957857446291,0.7456556082148499,0.615357664348543,0.4353537091767471,0.129266484938894,0.1895328520939517,0.032758394228679114,0.0028327871081379337,8862,109,xes3g5m,simplekt,t500,42
0.6630211942711942,0.7311053984575836,0.628268923637806,0.440100552234366,0.16988856272797692,0.1936884960769939,0.0596724774841707,0.00797130339379651,3890,11,xes3g5m,simplekt,t500,42
0.6970970970970971,0.8490566037735849,0.5730713051214852,0.35305661430891966,0.12176089747896737,0.12464897290727725,0.031397608753983335,0.017200390184855145,212,110,xes3g5m,simplekt,t500,42
0.6010441385856669,0.7430555555555556,0.6439417325345355,0.4247737458155393,0.17424148238650458,0.18043273513416438,0.060280453462969605,0.0057053120135631095,288,111,xes3g5m,simplekt,t500,42
0.5703669163826313,0.6895764646208471,0.9751975826898055,0.5051249741686998,0.23284449014748818,0.2551512395289297,0.08238594542132584,0.0018148340222316254,3943,112,xes3g5m,simplekt,t500,42
0.6632771572600573,0.7323184268950206,0.7601322779595818,0.45835229922574294,0.17036787274237036,0.210086830205525,0.03994734601791211,0.00817350400670039,3153,114,xes3g5m,simplekt,t500,42
0.8081900442526585,0.8128342245989305,0.5223958940724959,0.37554235202518055,0.11339091579211913,0.14103205816460462,0.020781966634852888,0.059725186892047734,1122,115,xes3g5m,simplekt,t500,42
0.5911481740404141,0.6022346368715084,0.8790634880871636,0.5245984401835636,0.212051048263512,0.27520352344302795,0.06088250687367489,0.00978507967488432,895,116,xes3g5m,simplekt,t500,42
0.6227249898744431,0.7555665512122711,0.6035184437375585,0.4265482109498133,0.13764226060445459,0.18194337626448645,0.03738007529126417,0.00723221149115364,2021,117,xes3g5m,simplekt,t500,42
0.6196155099380907,0.721113127646703,0.7016418560723864,0.46224891157783365,0.13712889903956882,0.2136740562548919,0.02172158065367579,0.009850307526753149,1653,118,xes3g5m,simplekt,t500,42
0.6081714136665908,0.7788823213326169,0.5567644050865371,0.40784060689465046,0.12387160559708815,0.1663339606321968,0.03056606749680553,0.0027912383077454512,3722,121,xes3g5m,simplekt,t500,42
0.6742767295597485,0.8158640226628895,0.5199884496356091,0.3839158527258113,0.1076797914899695,0.14739138197418683,0.03096695435094949,0.009669671179806853,353,129,xes3g5m,simplekt,t500,42
0.682505213991604,0.8345963756177924,0.4871403596471153,0.36380297141973694,0.08816210694021899,0.13235260201382995,0.011599385497722398,0.008488677555175827,3035,131,xes3g5m,simplekt,t500,42
0.6490655662980113,0.8509316770186336,0.41746040676305424,0.34149591465031354,0.09659525499280007,0.11661945972285422,0.02309288944040207,0.007011487408195008,644,137,xes3g5m,simplekt,t500,42
0.7132837855250337,0.8519593613933236,0.46615549668280276,0.35581469183010134,0.09487002452847754,0.12660409492215,0.011137799047198948,0.013043898683539695,6201,139,xes3g5m,simplekt,t500,42
0.7025635420159014,0.8332897147343628,0.4202595985727917,0.3520008332744489,0.08166635692927836,0.12390458662590638,0.014006022808107341,0.008818678451841156,7642,14,xes3g5m,simplekt,t500,42
0.4004195249163785,0.9674935842600513,0.2050233738949462,0.2185539282760109,0.07344196783976235,0.04776581956487572,0.021531510182719447,9.36813020170186e-05,1169,143,xes3g5m,simplekt,t500,42
0.7540173549734854,0.8527827648114902,0.33490623175991535,0.31765911235602046,0.10982670849005242,0.10090731166281482,0.03164005875134074,0.009947418684340167,557,159,xes3g5m,simplekt,t500,42
0.44239179582971977,0.5141625615763546,1.218990382018853,0.6029180266673219,0.3434287124119723,0.3635101468804174,0.16004952120207822,0.0021980586007249218,1624,0,xes3g5m,simplekt,t100,42
0.5339867265644052,0.6409638554216868,0.9152987602035363,0.5182810834330563,0.2425162494353002,0.2686152814445427,0.0900032364796099,0.00221554834666706,1660,1,xes3g5m,simplekt,t100,42
0.582434280535191,0.6671231171417901,0.8410163365893292,0.4986724743157352,0.20385811984382285,0.2486742366401776,0.06037352423340031,0.003292061380917724,8033,10,xes3g5m,simplekt,t100,42
0.5788416001994018,0.618421052631579,0.9005789833447166,0.5173120472443228,0.24271591228659276,0.2676117542241125,0.10214729209738851,0.007223182603156154,608,100,xes3g5m,simplekt,t100,42
0.671306751031837,0.6468842729970327,0.8709176570038921,0.5108505620357966,0.20742504396713057,0.2609682967322893,0.07487265006143658,0.015495747186935614,2022,101,xes3g5m,simplekt,t100,42
0.6263169589100586,0.7948643128100379,0.7450142121312564,0.4188557144015174,0.15336385805751293,0.17544010948680555,0.031413271195931514,0.0022933056173304054,6854,102,xes3g5m,simplekt,t100,42
0.5230578139114724,0.5214723926380368,0.9880312542001739,0.574869951300525,0.33550683440019685,0.330475460908268,0.14905262698703534,0.004863727363320818,489,103,xes3g5m,simplekt,t100,42
0.5626406401530257,0.8057032929727282,0.9014975886090205,0.4166639671689869,0.15638604891410907,0.17360886153699862,0.030932175406871095,0.00047125571914494445,8837,104,xes3g5m,simplekt,t100,42
0.5986901535682023,0.7016248153618907,0.8522062254807301,0.480899037961917,0.19359495352501083,0.23126388471269732,0.05550782447729074,0.007108292863336249,677,105,xes3g5m,simplekt,t100,42
0.48812484904431164,0.855689063266307,0.5908230033579094,0.34701465280979815,0.1231324654118484,0.12041916926470475,0.036338095566470816,0.0001429663868145319,8156,106,xes3g5m,simplekt,t100,42
0.5951088655364277,0.7069327731092437,0.7803425984970674,0.4738542892991318,0.17252308160346397,0.2245378874871853,0.03852673045266804,0.008225073681612917,952,107,xes3g5m,simplekt,t100,42
0.6109205037523499,0.7416151585773635,0.7839195420738783,0.4479396191853017,0.17939562715832602,0.20064990243587308,0.058693202981912204,0.0025434018441056723,9869,108,xes3g5m,simplekt,t100,42
0.4675007765787671,0.6676822387722862,0.8274469633626379,0.4941941309393432,0.22793776836310148,0.24422783905489273,0.08433788188823509,0.0005300251614617986,8862,109,xes3g5m,simplekt,t100,42
0.6008858579423095,0.7298200514138817,0.7340021285175586,0.4500075347998834,0.18923972340667727,0.20250678137666828,0.06638524354893754,0.005782672128971355,3890,11,xes3g5m,simplekt,t100,42
0.6758758758758759,0.7028301886792453,1.1097573318254144,0.5127959302746186,0.2736393649937147,0.26295966610621146,0.16250904828912302,0.01063609332589678,212,110,xes3g5m,simplekt,t100,42
0.48077835785476986,0.7569444444444444,0.703046698728786,0.439965323467281,0.1847743465720365,0.19356948585366923,0.07574092461671728,0.00946751117324034,288,111,xes3g5m,simplekt,t100,42
0.6379017465419703,0.7570377884859244,0.8415124389831039,0.4496060865717021,0.1719062716442446,0.20214563308232086,0.03429723651330178,0.006684942141665263,3943,112,xes3g5m,simplekt,t100,42
0.67285206268477,0.7326355851569933,0.7735007471568512,0.45820090494013044,0.17485095782142251,0.20994806928795445,0.04108605906140947,0.008791560120320235,3153,114,xes3g5m,simplekt,t100,42
0.51997534180225,0.5409982174688057,1.0257215987770911,0.5724651247702162,0.3322537117484134,0.3277163190781792,0.1519172299357683,0.0044353683251457275,1122,115,xes3g5m,simplekt,t100,42
0.45212335075512944,0.6480446927374302,1.4852664659778603,0.5650265408114837,0.29713855115644766,0.31925499182139133,0.09687096325880086,0.0037183024394151754,895,116,xes3g5m,simplekt,t100,42
0.5223726204941271,0.7748639287481445,0.9329939447136355,0.43464111661835175,0.16256534811810908,0.18891290025524765,0.04141586890496441,0.0044291985304294006,2021,117,xes3g5m,simplekt,t100,42
0.6064606639875456,0.7065940713853599,1.3059986152154146,0.5094624768872692,0.2467476021400478,0.25955201535611133,0.06510689575306079,0.007292194237948999,1653,118,xes3g5m,simplekt,t100,42
0.6691640327225151,0.8191832348199892,0.6277063381326136,0.3903279647018177,0.12215925284946852,0.15235592002826345,0.0207636667089919,0.0063512294507702335,3722,121,xes3g5m,simplekt,t100,42
0.729622641509434,0.8498583569405099,0.6148682965504865,0.3743090041542401,0.12969329961636253,0.14010723059093894,0.01945727601279983,0.005391826511459001,353,129,xes3g5m,simplekt,t100,42
0.6515150753094864,0.7472817133443163,0.6342335714623788,0.4298677854525615,0.1667388733921348,0.18478631296988943,0.060963255850764474,0.005260337143289235,3035,131,xes3g5m,simplekt,t100,42
0.46588537293380994,0.8167701863354038,0.7136096928020232,0.37487306220810285,0.15931694662510787,0.14052981276928014,0.04429772930584735,0.0049622587045185015,644,137,xes3g5m,simplekt,t100,42
0.6663528907250368,0.834059022738268,0.7140029439412037,0.3870243042384381,0.13407026619354068,0.14978781207124708,0.025430247895792266,0.003957963327572547,6201,139,xes3g5m,simplekt,t100,42
0.6898215114825529,0.8373462444386286,0.5507801993491349,0.36503698458653855,0.1088870226784604,0.13325200011603278,0.02037541558298534,0.005519011283739065,7642,14,xes3g5m,simplekt,t100,42
0.5545098928510686,0.9016253207869974,0.3731523380953771,0.30580124941793435,0.11838217588829501,0.09351440414556969,0.06772903469522552,0.00017784953692424234,1169,143,xes3g5m,simplekt,t100,42
0.8290615458781938,0.874326750448833,0.5899417036424401,0.32745349604871904,0.10526195307822236,0.10722579207452845,0.04202817779379778,0.014136397390590751,557,159,xes3g5m,simplekt,t100,42
0.522250513316581,0.5775862068965517,1.1266367429248147,0.5671399232881732,0.28057506070996313,0.32164769258731496,0.11931008622920249,0.0028421149623787047,1624,0,xes3g5m,simplekt,t50,42
0.5861775689821616,0.42891566265060244,1.6684593352945734,0.6731556567138582,0.4673826511228237,0.4531385381658657,0.27711516162488276,0.0042535293301518,1660,1,xes3g5m,simplekt,t50,42
0.6325261838298704,0.6073696003983567,1.0673912955399167,0.5462347138936605,0.2743051079653901,0.2983723626624892,0.11490583042469507,0.008156551670509774,8033,10,xes3g5m,simplekt,t50,42
0.6407963609172483,0.7697368421052632,1.0675876180703894,0.44387671541060814,0.16813533245218235,0.19702653848371,0.0377314862142662,0.013910898908191971,608,100,xes3g5m,simplekt,t50,42
0.5967938811008685,0.559841740850643,0.9409595750451116,0.5544820704709857,0.2697992882890661,0.30745036647379115,0.11266832751151754,0.007149257855200644,2022,101,xes3g5m,simplekt,t50,42
0.8234951089388151,0.8236066530493142,0.44001128122460037,0.356474199321269,0.08485521607468924,0.12707385478173983,0.012243510987318112,0.031467605586095806,6854,102,xes3g5m,simplekt,t50,42
0.2047651309846432,0.31901840490797545,2.313185510842166,0.7472234000095184,0.5919476483507002,0.5583428095217847,0.42235603101152885,0.049706933969425875,489,103,xes3g5m,simplekt,t50,42
0.6226440571812462,0.7175512051601222,0.7710321326811238,0.4610745391697475,0.1952999451142546,0.21258973067059503,0.07293966817139073,0.0038897633833747144,8837,104,xes3g5m,simplekt,t50,42
0.5873389435648741,0.5583456425406204,1.030736593819382,0.5641243936555256,0.31228772783101677,0.31823633151721437,0.14229094405235454,0.007955572705268081,677,105,xes3g5m,simplekt,t50,42
0.4256689711075291,0.7593182932810201,0.6988165667196968,0.42929534878609177,0.2051635126681066,0.18429449648937218,0.10033341625424784,0.0004809715889848401,8156,106,xes3g5m,simplekt,t50,42
0.4604179572721951,0.3855042016806723,1.7424398347791918,0.6992582264773477,0.4866880086321483,0.48896206729624575,0.29764089908061886,0.003078424072123378,952,107,xes3g5m,simplekt,t50,42
0.570665311366031,0.7628939102239335,1.0041287532401693,0.4463928353787667,0.1826028189732106,0.1992665634774947,0.05572367938895892,0.0013277990891658253,9869,108,xes3g5m,simplekt,t50,42
0.574681602705492,0.7698036560595802,0.9725101346131098,0.4465673888570189,0.17950605926918461,0.19942243279057595,0.04166810697279999,0.0015982388433730369,8862,109,xes3g5m,simplekt,t50,42
0.688424466650273,0.8141388174807198,0.8314445478518864,0.3995628718267615,0.14380630045854798,0.15965048854244904,0.025346288527211,0.00676946365857575,3890,11,xes3g5m,simplekt,t50,42
0.44184184184184183,0.8443396226415094,0.5840211082412259,0.3773775086370827,0.14174917452740216,0.14241378402513144,0.03514415079763892,0.0038640693287425847,212,110,xes3g5m,simplekt,t50,42
0.5612719506407214,0.8194444444444444,0.8157014577178892,0.3977562647569976,0.15755489597763186,0.15821004615343875,0.04433501770264314,0.012879819725862789,288,111,xes3g5m,simplekt,t50,42
0.5560152298812563,0.7656606644686786,0.952883568008072,0.46239109356833796,0.19375920067136224,0.21380552341132347,0.040465039276467114,0.0013001169826595267,3943,112,xes3g5m,simplekt,t50,42
0.5764248631915677,0.7408816999682841,1.516362018313709,0.48586744711329044,0.22125582414335637,0.2360671761643861,0.057786415276502606,0.0008020865060366061,3153,114,xes3g5m,simplekt,t50,42
0.9282358380484798,0.8948306595365418,0.28066433390513446,0.27861396254042414,0.049728361379443205,0.07762574012247687,0.007961217394928841,0.11047812903670322,1122,115,xes3g5m,simplekt,t50,42
0.4599631590044054,0.5016759776536313,1.2690841911384223,0.6075660597173992,0.33168679602488804,0.3691365169205263,0.1480653779188083,0.005054549805924825,895,116,xes3g5m,simplekt,t50,42
0.5323507492912111,0.7610094012864919,1.150009647284427,0.45965639132147323,0.20908240947310783,0.21128399808267934,0.06101590585475996,0.001368261174668208,2021,117,xes3g5m,simplekt,t50,42
0.5251728757105101,0.5190562613430127,1.7247860525037535,0.6472265554576404,0.3935332616475934,0.4189022140895621,0.22099027873762445,0.004096428919977619,1653,118,xes3g5m,simplekt,t50,42
0.46646140037495626,0.7971520687802257,0.8428124602695629,0.41909623144164687,0.15862067128988375,0.17564165120859043,0.037382996616197824,0.001525693920918125,3722,121,xes3g5m,simplekt,t50,42
0.6913207547169811,0.8583569405099151,0.9358213928086658,0.3604503754240299,0.12768698278972848,0.12992447314332412,0.018903386681106804,0.015644228318872192,353,129,xes3g5m,simplekt,t50,42
0.5909673882428681,0.614827018121911,0.8900932290819931,0.5207462415164473,0.2992852537320464,0.2711766480535061,0.14452561647567358,0.002510578026495701,3035,131,xes3g5m,simplekt,t50,42
0.5604443058321138,0.8742236024844721,0.5460695106579839,0.33329872917379366,0.09701963248178185,0.11108804286886585,0.016205247361270242,0.006279905934035118,644,137,xes3g5m,simplekt,t50,42
0.6494572088940431,0.781486856958555,0.8349232930944083,0.4255331495261166,0.17640120760754932,0.1810784613456163,0.0580958939068378,0.00611612955676954,6201,139,xes3g5m,simplekt,t50,42
0.6903843196012761,0.8399633603768647,0.6410471876990673,0.3657924645896295,0.11609634886049314,0.13380412715055534,0.02270947508153666,0.007135440040251545,7642,14,xes3g5m,simplekt,t50,42
0.46064119281138394,0.9555175363558597,0.2872518456542627,0.22368990677670872,0.06742841097182878,0.050037174393772636,0.024159247446561803,0.00014421821392065153,1169,143,xes3g5m,simplekt,t50,42
0.8272939096898603,0.9048473967684022,0.3314651764876947,0.27427251051825513,0.0651638392606479,0.07522541002598639,0.013967927336160287,0.01817310017488876,557,159,xes3g5m,simplekt,t50,42
